time,Coal,Cogeneration,Combined Cycle (Gas),Eolic,Hydraulic,Non-Renewable Residues,Nuclear,Pumped Storage Hydropower,Renewables Other,Solar Photovoltaic,Solar Thermal
2022-09-10 06:00:00,988.0,890.6,13614.95,1292.5,1775.175,250.4,6939.1,112.525,439.5,2.3,57.5
2022-09-10 07:00:00,990.0,892.9,13781.825,1176.625,2009.1,250.5,6940.1,295.15,438.3,23.1,37.6
2022-09-10 08:00:00,989.0,895.0,13699.525,1077.55,1801.65,250.1,6942.1,98.85,440.8,1475.6,37.0
2022-09-10 09:00:00,988.0,891.3,12116.275,837.725,1427.45,250.4,6941.1,167.5,440.2,5723.175,196.4
2022-09-10 10:00:00,952.8,843.2,10572.95,705.8,1078.0,250.3,6940.1,20.0,439.9,9171.575,1111.8
2022-09-10 11:00:00,970.0,836.7,9501.625,782.95,1116.4,250.0,6935.1,20.0,431.1,10639.25,1618.7
2022-09-10 12:00:00,970.0,822.0,9373.325,916.475,849.1,249.7,6931.1,262.0,422.4,11272.525,1637.2
2022-09-10 13:00:00,980.0,814.3,9309.9,1179.6,814.3,250.5,6928.1,241.1,420.0,11368.825,1679.525
2022-09-10 14:00:00,980.0,836.7,9241.45,1607.175,988.5,250.2,6923.1,89.25,419.3,11445.5,1707.3
2022-09-10 15:00:00,960.0,842.4,9090.1,1818.925,728.25,250.9,6926.1,0.0,417.4,11203.514,1710.387
2022-09-10 16:00:00,950.0,842.0,9094.4,1987.7,723.4,250.6,6920.1,0.0,418.2,10762.488,1727.199
2022-09-10 17:00:00,970.0,842.1,9182.1,2182.675,759.95,237.0,6920.1,0.0,424.025,9578.15,1819.125
2022-09-10 18:00:00,970.0,844.1,10398.6,2357.5,1244.35,237.1,6921.1,266.25,440.9,7073.3,1882.7
2022-09-10 19:00:00,970.0,869.9,13228.425,2571.625,1773.0,238.1,6920.1,386.8,448.3,2946.2,1572.5
2022-09-10 20:00:00,970.0,926.4,14438.7,2520.225,2641.8,240.1,6929.1,1254.5,474.3,339.125,857.2
2022-09-10 21:00:00,970.0,947.8,13988.6,2627.1,3328.55,242.2,6929.1,1475.55,489.2,13.0,518.2
2022-09-10 22:00:00,970.0,930.2,14040.0,2423.1,2808.1,245.0,6935.1,1039.3,498.7,1.6,453.8
2022-09-10 23:00:00,970.0,903.7,14087.025,2423.525,2186.4,244.5,6934.1,589.25,487.2,1.2,527.5
2022-09-11 00:00:00,955.0,897.2,13644.35,2691.55,1119.2,244.5,6925.3,1495.95,508.5,0.2,510.25
2022-09-11 01:00:00,955.0,922.6,13358.825,2718.45,866.225,249.2,6926.3,941.45,480.1,0.2,450.25
2022-09-11 02:00:00,975.0,873.867,12771.75,2711.6,821.4,248.1,6925.3,528.15,479.1,0.2,395.5
2022-09-11 03:00:00,975.0,865.8,12245.55,2607.9,752.1,252.1,6927.3,413.25,478.3,0.2,311.5
2022-09-11 04:00:00,955.0,867.4,12179.825,2504.75,777.4,251.4,6931.3,295.325,476.6,0.4,189.5
2022-09-11 05:00:00,955.0,866.9,12041.1,2423.2,790.9,251.9,6930.3,313.75,476.8,0.6,48.5
2022-09-11 06:00:00,955.0,868.6,12028.2,2294.95,970.3,250.3,6928.3,439.0,475.8,0.9,37.5
2022-09-11 07:00:00,955.0,867.3,11655.4,2216.7,827.3,250.9,6931.3,592.9,476.0,18.5,37.9
2022-09-11 08:00:00,975.0,833.7,11286.675,2187.9,835.05,253.7,6931.3,222.025,478.7,1266.025,37.0
2022-09-11 09:00:00,955.0,827.4,8846.2,2069.45,819.2,251.3,6928.3,208.6,464.8,5116.375,208.6
2022-09-11 10:00:00,955.0,802.7,6426.65,2168.775,893.0,252.8,6928.3,316.1,465.4,8558.225,1194.0
2022-09-11 11:00:00,955.0,777.4,6187.875,2496.55,827.5,253.0,6926.3,184.15,464.6,10288.0,1702.3
2022-09-11 12:00:00,955.0,770.8,6173.55,3244.75,782.2,250.1,6924.3,0.0,462.7,11005.275,1738.6
2022-09-11 13:00:00,955.0,769.0,6045.375,4068.875,764.4,250.9,6922.3,0.0,462.3,11260.925,1727.2
2022-09-11 14:00:00,955.0,758.4,5951.3,4918.85,899.6,250.2,6920.3,0.0,462.1,11263.6,1695.0
2022-09-11 15:00:00,955.0,757.2,5690.8,5323.375,737.3,250.9,6918.3,0.0,450.9,10942.45,1501.825
2022-09-11 16:00:00,955.0,757.5,5645.25,5821.725,699.2,250.6,6918.3,0.0,461.4,10166.9,1564.3
2022-09-11 17:00:00,955.0,757.8,6213.75,6353.5,694.1,250.5,6917.3,0.0,463.2,8684.45,1520.5
2022-09-11 18:00:00,955.0,762.9,8028.4,6652.95,784.6,234.267,6917.3,221.325,466.6,5973.3,1495.4
2022-09-11 19:00:00,955.0,799.1,11438.425,6599.9,892.9,222.0,6918.3,451.475,481.8,2366.4,1257.9
2022-09-11 20:00:00,955.0,859.1,12665.775,6850.735,1805.5,222.3,6919.3,1026.649,476.1,282.1,610.1
2022-09-11 21:00:00,955.0,893.0,12514.025,6661.775,2739.4,224.5,6919.3,1783.0,500.8,3.2,305.2
2022-09-11 22:00:00,955.0,865.4,12011.75,6493.0,2339.3,223.0,6920.3,1698.475,503.0,22.6,285.0
2022-09-11 23:00:00,955.0,867.7,12512.475,6449.975,1505.5,251.2,6922.3,1160.0,476.3,1.3,243.75
2022-09-12 00:00:00,975.0,916.0,11957.65,6476.75,1071.5,249.3,6916.6,539.975,475.3,0.4,187.5
2022-09-12 01:00:00,975.0,910.3,11470.45,6594.1,738.8,251.4,6917.6,348.25,454.7,0.4,113.5
2022-09-12 02:00:00,975.0,902.4,11305.45,6681.625,655.7,250.3,6916.6,92.1,463.0,0.6,47.5
2022-09-12 03:00:00,975.0,906.9,11354.8,6691.575,674.5,251.5,6918.6,33.2,427.1,0.2,9.5
2022-09-12 04:00:00,975.0,906.4,11372.4,6228.5,668.1,250.7,6921.6,0.0,429.5,0.4,9.5
2022-09-12 05:00:00,975.0,912.3,11554.5,5925.925,708.95,251.2,6920.6,0.0,431.6,0.6,9.5
2022-09-12 06:00:00,975.0,927.6,12183.625,5528.2,840.9,249.7,6919.6,68.25,434.4,1.2,9.5
2022-09-12 07:00:00,975.0,964.6,13013.0,5444.075,972.1,250.2,6920.6,127.975,427.7,20.6,9.7
2022-09-12 08:00:00,975.0,977.5,13052.15,5325.875,1130.9,251.0,6921.6,288.0,429.8,707.575,9.6
2022-09-12 09:00:00,975.0,981.0,12874.25,5185.95,1119.7,251.0,6921.6,563.6,456.6,2682.4,12.5
2022-09-12 10:00:00,975.0,981.2,12634.275,5531.05,1096.325,251.0,6920.6,607.55,430.3,4587.75,68.1
2022-09-12 11:00:00,975.0,969.5,11671.317,6560.925,1016.3,249.8,6917.6,1295.25,430.7,5701.725,133.8
2022-09-12 12:00:00,975.0,963.0,11769.725,8018.375,828.9,249.3,6915.6,20.0,427.7,6595.65,94.7
2022-09-12 13:00:00,975.0,964.9,10788.425,9101.35,1450.375,249.8,6915.6,20.2,429.0,6750.5,78.9
2022-09-12 14:00:00,975.0,966.0,10827.275,10152.05,1393.8,249.7,6912.6,133.775,429.0,6521.825,71.6
2022-09-12 15:00:00,975.0,968.7,10221.5,10697.15,1229.8,250.3,6909.6,0.0,427.3,6028.3,36.8
2022-09-12 16:00:00,975.0,967.3,10318.0,10307.425,962.6,249.7,6909.6,0.0,430.7,5011.875,57.9
2022-09-12 17:00:00,975.0,958.2,11773.675,10144.075,815.7,249.9,6908.6,40.0,434.8,3922.55,52.4
2022-09-12 18:00:00,975.0,965.7,12803.75,9821.025,1112.5,251.4,6908.6,68.0,446.7,2546.175,23.1
2022-09-12 19:00:00,975.0,970.2,13314.075,9153.05,1255.45,250.9,6909.6,399.3,457.0,874.425,16.0
2022-09-12 20:00:00,975.0,1025.5,13590.85,8791.95,1671.075,251.3,6911.6,617.225,491.1,107.8,10.1
2022-09-12 21:00:00,975.0,1025.7,14134.7,8911.35,1870.8,253.5,6912.6,743.975,503.3,3.4,9.5
2022-09-12 22:00:00,975.0,1016.1,12832.925,9162.05,1759.7,252.0,6913.6,206.0,474.0,1.6,9.5
2022-09-12 23:00:00,975.0,1014.3,11226.75,8990.1,969.25,252.3,6914.6,158.0,474.8,0.5,9.5
2022-09-13 00:00:00,975.0,974.1,7731.598,10033.55,1500.6,251.0,6911.7,28.0,462.2,0.2,9.5
2022-09-13 01:00:00,975.0,934.1,6973.325,10486.3,981.575,253.1,6913.7,116.45,446.6,0.2,9.5
2022-09-13 02:00:00,975.0,932.6,6588.675,10891.95,931.475,252.0,6912.7,50.0,447.2,0.2,9.5
2022-09-13 03:00:00,975.0,921.4,6401.25,10884.55,934.55,253.2,6910.7,50.0,442.9,0.2,9.5
2022-09-13 04:00:00,975.0,914.9,6422.1,10900.575,930.6,252.5,6911.7,0.0,442.1,0.5,9.5
2022-09-13 05:00:00,975.0,929.0,6642.125,11086.1,891.1,253.0,6910.7,0.0,442.3,0.9,9.5
2022-09-13 06:00:00,975.0,932.0,7357.275,11163.925,1521.9,251.4,6913.7,39.025,454.4,1.6,9.5
2022-09-13 07:00:00,1008.0,924.9,8429.675,11024.65,1639.0,251.9,6916.7,28.0,459.3,23.6,9.6
2022-09-13 08:00:00,1008.0,951.0,9475.425,11161.275,1833.6,251.5,6915.7,28.0,471.9,310.325,9.6
2022-09-13 09:00:00,1008.0,954.1,9669.025,11294.35,1888.6,251.5,6911.7,541.825,477.9,1579.45,10.6
2022-09-13 10:00:00,1008.0,958.4,9583.6,11272.65,1671.75,251.5,6907.7,350.25,493.2,3198.7,16.7
2022-09-13 11:00:00,975.0,921.4,8445.325,11545.85,1173.35,251.2,6904.7,0.0,498.2,4451.175,19.6
2022-09-13 12:00:00,975.0,917.6,7813.8,11785.45,1148.5,250.8,6907.7,0.0,484.9,5386.15,34.1
2022-09-13 13:00:00,965.0,913.0,7431.2,12523.3,1094.8,251.6,6903.7,0.0,482.9,5865.6,36.9
2022-09-13 14:00:00,910.0,911.4,6418.883,12517.9,1308.764,251.25,6880.617,0.0,482.7,5865.732,45.1
2022-09-13 15:00:00,915.0,909.8,6319.15,11748.4,1004.8,252.0,6892.7,0.0,482.4,5719.9,57.7
2022-09-13 16:00:00,895.0,906.2,6810.15,11888.15,1022.9,251.7,6896.7,0.0,482.4,5587.05,113.7
2022-09-13 17:00:00,922.5,905.1,8062.5,10941.75,1397.175,251.9,6897.7,0.0,487.4,4997.425,121.6
2022-09-13 18:00:00,988.0,945.6,9921.408,10625.475,1608.7,252.0,6905.7,40.0,522.1,3455.2,118.4
2022-09-13 19:00:00,1008.0,1028.9,11495.225,9188.8,1856.9,251.5,6901.7,426.4,524.9,1308.875,49.3
2022-09-13 20:00:00,1008.0,1011.4,12692.6,9062.225,2426.2,251.5,6908.7,775.1,509.5,152.275,16.6
2022-09-13 21:00:00,1008.0,1005.3,12222.675,8459.1,2477.15,253.7,6912.7,1374.0,531.8,4.1,9.5
2022-09-13 22:00:00,1008.0,1007.0,11440.75,8075.8,2285.3,252.2,6914.7,466.4,526.5,2.0,9.5
2022-09-13 23:00:00,965.0,989.5,10166.275,7586.65,1887.075,252.5,6914.7,158.8,527.6,1.5,9.5
2022-09-14 00:00:00,975.0,914.0,9629.525,7895.375,1295.275,260.6,6911.2,40.0,512.1,0.2,0.0
2022-09-14 01:00:00,972.5,912.3,8989.175,7517.325,1028.7,266.4,6910.2,50.0,510.8,0.2,0.0
2022-09-14 02:00:00,975.0,912.2,9427.325,7328.475,1036.0,285.3,6908.2,50.0,508.6,0.2,0.0
2022-09-14 03:00:00,975.0,912.8,9226.55,6964.25,1027.2,286.2,6909.2,50.0,507.4,46.2,0.0
2022-09-14 04:00:00,975.0,912.0,9568.9,6696.25,1034.75,289.0,6908.2,50.0,507.2,0.4,0.0
2022-09-14 05:00:00,975.0,908.8,9881.05,6192.0,1042.75,289.5,6909.2,50.0,507.2,0.6,0.0
2022-09-14 06:00:00,975.0,907.1,10924.2,5722.8,1414.25,287.9,6910.2,110.0,507.4,0.8,0.0
2022-09-14 07:00:00,1008.0,947.4,11870.7,5757.4,2122.7,288.3,6913.2,70.0,507.1,16.9,0.1
2022-09-14 08:00:00,1008.0,961.6,13378.375,5616.6,2202.525,287.9,6912.2,0.0,515.9,678.925,0.1
2022-09-14 09:00:00,1008.0,949.375,13357.1,5365.475,2183.45,287.9,6908.2,0.0,518.2,3059.275,0.0
2022-09-14 10:00:00,1003.0,929.3,12689.025,5528.175,1929.3,287.9,6902.2,73.5,517.0,5696.9,41.9
2022-09-14 11:00:00,1003.0,876.5,11638.65,5854.05,1217.9,287.7,6899.2,60.0,516.3,7210.6,160.5
2022-09-14 12:00:00,1002.5,887.0,11140.275,6157.475,1071.075,287.3,6899.2,88.0,497.033,8073.675,345.1
2022-09-14 13:00:00,1003.0,880.9,11450.0,6290.2,1077.3,278.1,6898.2,68.0,486.1,8573.6,525.9
2022-09-14 14:00:00,1001.75,879.5,10683.525,6557.75,1162.5,277.9,6896.2,28.0,498.7,8723.575,576.9
2022-09-14 15:00:00,971.75,909.0,10050.175,6527.525,985.5,278.6,6885.2,28.0,517.7,8308.35,651.2
2022-09-14 16:00:00,998.0,905.3,10906.2,6397.55,1038.975,278.2,6889.2,28.0,516.1,7570.725,630.4
2022-09-14 17:00:00,998.0,905.8,11700.45,6138.75,1147.3,278.5,6893.2,28.0,518.215,6474.65,649.9
2022-09-14 18:00:00,1003.0,945.25,12930.5,5746.2,2436.05,278.6,6897.2,94.5,518.1,4288.5,574.9
2022-09-14 19:00:00,1003.0,988.8,14002.05,4988.8,2968.5,278.1,6904.2,122.0,533.8,1521.0,350.8
2022-09-14 20:00:00,1008.0,1004.2,15186.55,4250.55,3461.0,277.6,6908.2,742.25,563.0,121.7,175.5
2022-09-14 21:00:00,1008.0,1003.6,15770.225,3809.425,3602.85,279.8,6903.2,872.7,567.2,21.5,81.5
2022-09-14 22:00:00,1008.0,999.4,14196.125,3344.275,3286.2,278.6,6903.2,666.75,561.1,1.9,76.2
2022-09-14 23:00:00,975.0,974.7,14033.65,3197.275,2992.6,275.467,6903.2,102.5,531.2,1.4,76.2
2022-09-15 00:00:00,965.0,978.5,13992.65,3162.9,1845.1,273.033,6897.2,339.0,558.4,0.1,61.2
2022-09-15 01:00:00,965.0,973.7,13775.05,3022.725,1646.625,279.3,6898.2,80.0,560.0,0.1,14.2
2022-09-15 02:00:00,965.0,968.1,13136.85,2964.025,1562.025,278.2,6886.2,60.4,557.2,0.1,14.2
2022-09-15 03:00:00,960.0,968.6,12982.2,2884.275,1355.225,279.4,6895.2,40.0,559.5,0.1,5.0
2022-09-15 04:00:00,960.0,960.9,12661.775,2745.375,1519.1,278.7,6899.2,60.0,534.8,0.4,0.0
2022-09-15 05:00:00,960.0,962.8,13071.775,2595.025,1601.9,279.1,6896.2,40.0,557.0,0.6,0.0
2022-09-15 06:00:00,960.0,968.6,14695.5,2468.175,1624.15,277.6,6896.2,46.975,563.9,0.8,0.0
2022-09-15 07:00:00,970.0,976.6,15891.875,2287.15,2568.45,278.0,6898.2,618.725,566.4,16.9,4.6
2022-09-15 08:00:00,970.0,1001.1,16123.975,1935.725,2884.35,277.6,6898.2,875.0,573.1,744.25,9.7
2022-09-15 09:00:00,970.0,1003.8,15403.25,1684.725,2797.55,277.6,6903.2,1040.1,574.3,3402.25,33.7
2022-09-15 10:00:00,970.0,1006.0,14789.587,1390.525,2479.7,277.6,6903.2,508.15,551.49,6134.75,130.2
2022-09-15 11:00:00,966.25,1004.7,13857.475,1069.95,2169.5,277.3,6897.2,368.4,534.1,7730.025,313.8
2022-09-15 12:00:00,950.0,973.9,13746.1,927.125,2174.5,277.0,6896.2,517.6,532.6,8779.8,520.5
2022-09-15 13:00:00,935.0,967.6,13496.55,859.05,2143.2,277.8,6904.2,619.7,534.2,9092.3,597.6
2022-09-15 14:00:00,884.583,968.5,13296.15,1034.25,2256.3,287.6,6904.2,398.0,534.8,9178.725,617.4
2022-09-15 15:00:00,820.0,966.8,13877.45,1199.0,2113.225,288.3,6902.2,400.25,533.5,8937.875,737.1
2022-09-15 16:00:00,820.0,955.9,14415.6,1675.15,2131.7,287.9,6901.2,722.55,533.9,8282.1,829.0
2022-09-15 17:00:00,820.0,956.4,14137.4,2079.1,2578.6,288.1,6902.2,443.25,533.3,7163.55,626.5
2022-09-15 18:00:00,820.0,965.7,14943.0,2519.275,3010.5,288.3,6902.2,526.075,534.9,4951.6,703.7
2022-09-15 19:00:00,820.0,980.6,15941.15,2975.625,3711.0,287.8,6902.2,1115.35,536.5,1799.425,554.5
2022-09-15 20:00:00,840.0,1001.9,15973.95,3461.025,3998.4,287.8,6904.2,1336.925,540.2,135.9,203.0
2022-09-15 21:00:00,840.0,1007.5,16035.575,3726.325,4032.6,290.0,6905.2,1292.5,552.6,3.5,88.1
2022-09-15 22:00:00,820.0,991.3,15562.825,4194.325,3864.325,288.4,6908.2,685.925,567.3,1.9,63.7
2022-09-15 23:00:00,820.0,986.5,14582.575,4578.225,2609.6,288.6,6907.2,352.0,571.9,2.0,29.6
2022-09-16 00:00:00,810.0,973.2,11196.725,4831.875,3361.3,287.2,6924.6,922.4,571.1,0.2,9.5
2022-09-16 01:00:00,810.0,972.6,10427.025,4958.225,2925.2,289.3,6923.6,623.95,569.7,0.2,9.5
2022-09-16 02:00:00,810.0,960.1,10346.625,5066.75,2642.0,288.2,6921.6,574.55,539.9,0.2,9.5
2022-09-16 03:00:00,810.0,956.7,9873.55,5200.55,2592.1,289.4,6922.6,470.6,536.267,0.2,9.5
2022-09-16 04:00:00,810.0,956.3,9669.0,5212.775,2589.1,288.6,6923.6,466.0,513.8,7.1,13.5
2022-09-16 05:00:00,810.0,956.8,10294.2,5199.8,2586.2,289.1,6924.6,470.15,510.9,2.3,23.2
2022-09-16 06:00:00,810.0,961.5,11096.85,5222.275,2860.4,287.6,6924.6,613.75,513.0,4.3,23.2
2022-09-16 07:00:00,810.0,968.0,12439.325,5195.325,3810.6,288.0,6924.6,594.25,512.3,14.6,22.8
2022-09-16 08:00:00,810.0,976.3,12746.65,5093.06,3866.2,287.6,6925.6,228.025,525.217,1010.3,22.8
2022-09-16 09:00:00,820.1,960.0,12034.725,4849.875,3774.8,287.6,6924.6,306.25,519.7,4587.475,86.3
2022-09-16 10:00:00,840.0,974.4,10913.25,4816.3,3063.0,287.6,6924.6,146.5,520.4,7994.5,622.6
2022-09-16 11:00:00,865.0,980.9,9208.175,4695.648,2151.05,287.3,6922.6,20.8,526.8,9905.7,1221.1
2022-09-16 12:00:00,870.0,988.1,8487.65,4575.375,2050.875,287.0,6920.6,48.0,520.283,10806.15,1575.1
2022-09-16 13:00:00,875.0,977.7,7791.7,4687.3,2038.8,287.8,6923.6,48.0,518.7,10972.5,1696.3
2022-09-16 14:00:00,880.0,977.3,7785.3,5137.1,2129.6,275.6,6920.6,51.1,502.3,11003.4,1695.3
2022-09-16 15:00:00,882.5,982.6,7301.875,5583.75,1942.175,276.3,6917.6,28.0,506.5,10676.45,1687.3
2022-09-16 16:00:00,865.0,978.1,7322.4,6242.475,1858.2,281.8,6909.6,28.0,509.7,10029.775,1674.4
2022-09-16 17:00:00,842.5,976.6,7096.55,6852.675,1980.975,289.1,6912.6,28.0,511.1,8722.175,1662.3
2022-09-16 18:00:00,867.5,979.5,8357.825,7667.8,2418.9,284.2,6917.6,36.0,508.9,6185.825,1604.8
2022-09-16 19:00:00,882.5,1005.0,9267.025,8333.072,3635.6,281.7,6914.6,467.75,540.7,2272.067,1296.1
2022-09-16 20:00:00,915.0,1026.1,10210.3,9243.55,3711.9,282.7,6914.6,1396.75,558.8,154.925,663.2
2022-09-16 21:00:00,915.0,1023.3,9887.85,9744.066,3762.475,294.8,6918.6,1451.225,563.4,3.5,399.0
2022-09-16 22:00:00,915.0,1012.9,9041.275,9923.633,3664.8,288.2,6919.6,1025.775,549.45,1.9,380.5
2022-09-16 23:00:00,915.0,972.9,8816.675,9857.55,3261.075,290.6,6922.6,82.0,502.1,1.5,346.5
2022-09-17 00:00:00,850.0,846.5,8598.55,9809.275,2358.5,266.7,6932.3,285.1,401.5,0.2,263.5
2022-09-17 01:00:00,870.0,822.7,8037.0,10003.34,2045.025,268.9,6827.3,465.675,357.8,0.2,208.5
2022-09-17 02:00:00,870.0,817.0,7555.45,9892.9,1641.0,267.6,6611.3,322.55,359.6,0.2,149.5
2022-09-17 03:00:00,870.0,817.8,7454.375,9773.125,1589.7,271.6,6502.3,229.05,349.5,0.2,115.5
2022-09-17 04:00:00,850.0,806.7,7344.175,9726.15,1522.4,271.9,6502.3,304.325,351.2,0.5,126.5
2022-09-17 05:00:00,844.9,810.7,7346.525,9472.05,1518.2,272.1,6502.3,205.325,353.5,0.7,96.5
2022-09-17 06:00:00,870.0,805.7,7556.8,9226.55,1662.8,274.6,6502.3,123.475,359.1,1.0,33.5
2022-09-17 07:00:00,870.0,802.2,7817.05,8861.225,1593.5,270.1,6504.3,479.6,358.6,12.6,19.9
2022-09-17 08:00:00,766.3,804.4,7765.625,8357.35,1593.8,260.9,6504.3,311.75,360.8,1211.25,23.5
2022-09-17 09:00:00,742.4,805.4,6603.175,7835.75,1615.9,256.5,6515.3,75.0,360.1,5230.1,116.5
2022-09-17 10:00:00,665.0,786.8,5898.7,6685.385,1571.0,256.5,6535.3,75.0,357.5,8388.693,874.1
2022-09-17 11:00:00,633.2,781.1,5904.05,5477.046,1520.3,258.0,6553.3,80.0,350.0,9978.825,1599.5
2022-09-17 12:00:00,738.7,777.7,5766.1,5416.025,1521.9,255.7,6573.3,68.0,350.6,10586.05,1732.4
2022-09-17 13:00:00,766.0,779.9,6122.475,5211.375,1494.8,256.5,6592.3,68.0,343.4,11431.05,1761.7
2022-09-17 14:00:00,830.0,782.6,6076.375,4822.95,1624.0,256.3,6613.3,60.0,346.1,11259.4,1740.7
2022-09-17 15:00:00,855.0,786.2,6420.25,4727.2,1491.6,269.0,6629.3,44.0,359.8,10819.75,1713.3
2022-09-17 16:00:00,860.0,786.3,6493.75,4928.675,1482.325,257.0,6649.3,68.0,349.9,9894.525,1708.1
2022-09-17 17:00:00,870.0,801.3,6975.425,5176.575,1497.4,259.5,6668.3,68.0,349.1,8362.75,1681.7
2022-09-17 18:00:00,884.0,806.6,8067.025,5888.775,1533.8,268.8,6690.3,89.65,382.6,5763.55,1596.0
2022-09-17 19:00:00,901.25,826.3,9337.375,6845.225,2577.1,268.3,6710.3,103.0,379.318,2054.2,1203.7
2022-09-17 20:00:00,910.0,838.6,10581.525,7975.55,2933.7,268.6,6734.3,290.0,499.533,112.625,730.9
2022-09-17 21:00:00,910.0,840.0,10901.475,8498.675,3046.35,270.1,6755.3,432.0,479.9,6.5,475.5
2022-09-17 22:00:00,899.85,840.6,9877.5,8424.4,2924.575,253.1,6778.3,139.75,534.4,1.9,404.0
2022-09-17 23:00:00,905.0,837.8,9833.625,8285.875,2510.3,253.3,6801.3,143.0,462.1,1.6,368.0
2022-09-18 00:00:00,675.0,842.6,7701.6,7810.55,1556.9,214.9,6825.6,206.8,517.75,0.2,353.6
2022-09-18 01:00:00,702.5,837.1,7016.5,7223.375,1549.25,220.2,6846.6,153.6,516.217,0.2,306.6
2022-09-18 02:00:00,701.6,837.9,6524.575,6766.9,1503.775,219.1,6866.6,243.3,515.7,0.2,205.0
2022-09-18 03:00:00,777.95,838.4,6209.55,6320.3,1507.9,220.3,6887.6,177.3,521.6,0.2,141.5
2022-09-18 04:00:00,790.0,850.4,6908.15,5831.1,1531.2,215.4,6907.6,177.1,527.5,0.2,36.0
2022-09-18 05:00:00,840.0,854.9,7045.8,5490.15,1526.6,214.1,6928.6,177.8,526.0,0.2,16.0
2022-09-18 06:00:00,890.0,852.3,6810.4,5144.35,1870.9,215.7,6937.6,225.0,524.8,0.4,10.0
2022-09-18 07:00:00,865.0,850.9,6923.375,4943.125,2055.3,216.3,6940.6,241.5,528.9,12.6,10.2
2022-09-18 08:00:00,900.0,852.6,6890.3,4656.4,1901.6,212.8,6940.6,235.1,528.8,771.3,10.2
2022-09-18 09:00:00,795.0,852.6,5839.925,4339.825,1636.05,215.9,6938.6,231.0,535.3,3597.9,45.6
2022-09-18 10:00:00,667.5,834.7,4688.392,4280.15,1572.15,215.9,6939.6,50.0,494.0,6600.317,479.9
2022-09-18 11:00:00,553.75,828.5,4287.7,4286.675,1510.3,214.3,6935.6,0.0,493.8,8302.225,936.5
2022-09-18 12:00:00,560.0,824.8,4307.45,3978.275,1481.5,231.2,6935.6,28.0,490.4,9455.975,1045.6
2022-09-18 13:00:00,560.0,837.3,4368.1,3777.6,1542.2,232.1,6932.6,28.0,497.3,9855.7,1079.9
2022-09-18 14:00:00,560.0,823.5,4336.9,3587.8,1666.0,230.0,6932.6,28.0,488.5,9840.1,1076.2
2022-09-18 15:00:00,530.0,819.7,4141.7,3012.675,1435.375,217.333,6928.6,28.0,496.7,9415.15,1142.7
2022-09-18 16:00:00,550.0,820.5,4641.375,3789.225,1449.4,214.3,6928.6,28.0,490.1,8802.6,1178.9
2022-09-18 17:00:00,640.0,834.4,5108.6,4634.85,1450.0,213.6,6927.6,28.0,490.8,7637.325,1197.7
2022-09-18 18:00:00,768.75,857.7,6874.575,4571.275,1527.9,213.7,6928.6,258.0,506.0,4912.1,1054.9
2022-09-18 19:00:00,745.0,888.7,9666.65,5164.8,2675.45,215.1,6928.6,199.0,534.4,1697.55,772.3
2022-09-18 20:00:00,908.5,958.9,10335.025,5698.275,2930.35,215.4,6931.6,1349.0,535.767,125.65,546.5
2022-09-18 21:00:00,923.5,962.7,11155.6,5861.1,3147.5,214.9,6932.6,1443.0,527.3,3.4,360.8
2022-09-18 22:00:00,912.45,974.9,10336.025,5822.45,3089.575,213.1,6934.6,1423.0,526.9,2.0,233.5
2022-09-18 23:00:00,835.0,983.2,10254.9,5711.5,2737.7,212.7,6936.6,638.0,542.5,1.6,86.0
2022-09-19 00:00:00,906.25,1029.8,9714.725,5457.175,2468.3,210.2,6929.6,130.3,559.3,0.2,15.0
2022-09-19 01:00:00,910.0,1030.7,8903.55,5292.7,2400.0,215.2,6932.6,110.2,557.1,0.2,15.0
2022-09-19 02:00:00,891.25,1016.5,8449.425,4978.625,2362.8,213.8,6930.6,50.2,556.7,0.2,15.0
2022-09-19 03:00:00,901.625,1019.1,8392.5,4634.225,2290.85,216.7,6931.6,50.2,542.7,0.2,15.0
2022-09-19 04:00:00,905.0,1035.7,8820.225,4102.9,2244.9,212.0,6931.6,50.2,539.8,0.2,6.0
2022-09-19 05:00:00,906.25,1052.9,9330.075,3614.925,2248.5,216.3,6932.6,110.2,543.9,0.2,0.0
2022-09-19 06:00:00,910.0,1071.7,10733.85,3292.45,2652.5,214.7,6932.6,315.2,548.0,0.3,0.0
2022-09-19 07:00:00,910.0,1120.1,12374.375,3027.55,2700.15,212.2,6934.6,670.2,547.8,10.4,0.0
2022-09-19 08:00:00,890.0,1157.8,12116.3,2757.2,2935.5,210.6,6934.6,1111.4,548.9,806.9,4.0
2022-09-19 09:00:00,892.5,1178.1,11934.3,2377.75,2783.6,182.9,6931.6,1091.5,554.2,3836.225,58.5
2022-09-19 10:00:00,847.5,1198.0,11430.6,2004.775,2254.5,185.9,6933.6,355.2,559.9,7019.15,518.5
2022-09-19 11:00:00,878.0,1222.4,11097.125,1820.5,2139.0,185.6,6929.6,335.2,560.2,8999.275,872.2
2022-09-19 12:00:00,900.0,1289.2,11284.9,1753.6,1995.2,186.3,6928.6,335.2,551.0,9964.3,1061.1
2022-09-19 13:00:00,860.0,1288.8,10575.15,1696.025,2002.525,187.6,6926.6,355.2,558.4,10167.3,1246.7
